*Action(SiteID=US|Country=US|Currency=USD|Version=1193|CC=UTF-8),CustomLabel,*Category,StoreCategory,*Title,Subtitle,Relationship,RelationshipDetails,ScheduleTime,*ConditionID,CD:Professional Grader - (ID: 27501),CD:Grade - (ID: 27502),CDA:Certification Number - (ID: 27503),CD:Card Condition - (ID: 40001),*C:Sport,C:Player/Athlete,C:Manufacturer,C:Season,C:Parallel/Variety,C:Features,C:Set,C:Team,C:League,C:Autographed,C:Card Name,C:Card Number,C:Type,C:Year Manufactured,C:Signed By,C:Autograph Authentication,C:Card Size,C:Country of Origin,C:Material,C:Autograph Format,C:Vintage,C:Event/Tournament,C:Language,C:Original/Licensed Reprint,C:Autograph Authentication Number,C:California Prop 65 Warning,C:Card Thickness,C:Customized,C:Insert Set,C:Print Run,PicURL,GalleryType,VideoID,*Description,*Format,*Duration,*StartPrice,BuyItNowPrice,BestOfferEnabled,BestOfferAutoAcceptPrice,MinimumBestOfferPrice,*Quantity,ImmediatePayRequired,*Location,ShippingType,ShippingService-1:Option,ShippingService-1:Cost,ShippingService-2:Option,ShippingService-2:Cost,*DispatchTimeMax,PromotionalShippingDiscount,ShippingDiscountProfileID,*ReturnsAcceptedOption,ReturnsWithinOption,RefundOption,ShippingCostPaidByOption,AdditionalDetails,ShippingProfileName,ReturnProfileName,PaymentProfileName,ProductCompliancePolicyID,Regional ProductCompliancePolicies,Product Safety Pictograms,Product Safety Statements,Product Safety Component,Regulatory Document Ids,Manufacturer Name,Manufacturer AddressLine1,Manufacturer AddressLine2,Manufacturer City,Manufacturer Country,Manufacturer PostalCode,Manufacturer StateOrProvince,Manufacturer Phone,Manufacturer Email,Manufacturer ContactURL,Responsible Person 1,Responsible Person 1 Type,Responsible Person 1 AddressLine1,Responsible Person 1 AddressLine2,Responsible Person 1 City,Responsible Person 1 Country,Responsible Person 1 PostalCode,Responsible Person 1 StateOrProvince,Responsible Person 1 Phone,Responsible Person 1 Email,Responsible Person 1 ContactURL
Add,DX2-B58-45-c26,261328,,Samuel Basallo 2026 Topps Tribute #45 RC,,,,,4000,,,,400011,Baseball,Samuel Basallo,Topps,2026,,,2026 Topps Tribute,Baltimore Orioles,Major League Baseball (MLB),No,Samuel Basallo,45,Sports Trading Card,2026,,,Standard,,Card Stock,,No,,English,Original,,,,,,,https://raw.githubusercontent.com/twwhita-tech/dx2-img-a4f19c7e/main/b58/DX2-B58-45-c26-front.jpg|https://raw.githubusercontent.com/twwhita-tech/dx2-img-a4f19c7e/main/b58/DX2-B58-45-c26-back.jpg,,,"<p>The product is a 2026 Topps Tribute baseball trading card featuring Samuel Basallo of the Baltimore Orioles. This is a base card. With English language text and manufactured by Topps, this collectible piece is a must-have for fans and collectors alike.</p><p>Condition: Please review all scans and photos carefully before purchasing. We are not professional graders and encourage you to ask any questions prior to bidding. All sales are final.</p><p>Shipping: Cards under $20 that can be done so safely will be shipped via Ebay Standard Envelope. This service has longer delivery times (up to 3 weeks in some cases) and very limited tracking. Cards over $20 or cards that cannot be safely shipped via  ESE (Including, but not limited to: relic cards, lots, and other thick cards) will be sent in a bubble mailer or box for $6.50 (with new USPS fuel surcharge) with tracking included. Signature confirmation may be required on cards over $100 at our expense.</p><p>If you have any questions about shipping options, reach out before auction close or within 24 hours of your order and we&#x27;ll be happy to accommodate.</p><p>Payment: Payment is due within 4 days of auction close. Unpaid orders will be canceled and relisted.</p>",FixedPrice,GTC,5.00,,0,,,1,,"St. George, Utah",,,,,,1,,,ReturnsNotAccepted,,,,,Surcharge Over $20,Return Policy,eBay Managed Payments (250140748026),,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,DX2-B58-13-c27,261328,,Jhostynxon Garcia 2026 Topps Tribute #13 RC,,,,,4000,,,,400011,Baseball,Jhostynxon Garcia,Topps,2026,,,2026 Topps Tribute,Pittsburgh Pirates,Major League Baseball (MLB),No,Jhostynxon Garcia,13,Sports Trading Card,2026,,,Standard,,Card Stock,,No,,English,Original,,,,,,,https://raw.githubusercontent.com/twwhita-tech/dx2-img-a4f19c7e/main/b58/DX2-B58-13-c27-front.jpg|https://raw.githubusercontent.com/twwhita-tech/dx2-img-a4f19c7e/main/b58/DX2-B58-13-c27-back.jpg,,,"<p>The product is a 2026 Topps Tribute baseball trading card featuring Jhostynxon Garcia of the Pittsburgh Pirates. This is a base card. With English language text and manufactured by Topps, this collectible piece is a must-have for fans and collectors alike.</p><p>Condition: Please review all scans and photos carefully before purchasing. We are not professional graders and encourage you to ask any questions prior to bidding. All sales are final.</p><p>Shipping: Cards under $20 that can be done so safely will be shipped via Ebay Standard Envelope. This service has longer delivery times (up to 3 weeks in some cases) and very limited tracking. Cards over $20 or cards that cannot be safely shipped via  ESE (Including, but not limited to: relic cards, lots, and other thick cards) will be sent in a bubble mailer or box for $6.50 (with new USPS fuel surcharge) with tracking included. Signature confirmation may be required on cards over $100 at our expense.</p><p>If you have any questions about shipping options, reach out before auction close or within 24 hours of your order and we&#x27;ll be happy to accommodate.</p><p>Payment: Payment is due within 4 days of auction close. Unpaid orders will be canceled and relisted.</p>",FixedPrice,GTC,5.25,,0,,,1,,"St. George, Utah",,,,,,1,,,ReturnsNotAccepted,,,,,Surcharge Over $20,Return Policy,eBay Managed Payments (250140748026),,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,DX2-B58-56-c28,261328,,Roman Anthony 2026 Topps Tribute #56 RC,,,,,4000,,,,400011,Baseball,Roman Anthony,Topps,2026,,,2026 Topps Tribute,Boston Red Sox,Major League Baseball (MLB),No,Roman Anthony,56,Sports Trading Card,2026,,,Standard,,Card Stock,,No,,English,Original,,,,,,,https://raw.githubusercontent.com/twwhita-tech/dx2-img-a4f19c7e/main/b58/DX2-B58-56-c28-front.jpg|https://raw.githubusercontent.com/twwhita-tech/dx2-img-a4f19c7e/main/b58/DX2-B58-56-c28-back.jpg,,,"<p>The product is a 2026 Topps Tribute baseball trading card featuring Roman Anthony of the Boston Red Sox. This is a base card. With English language text and manufactured by Topps, this collectible piece is a must-have for fans and collectors alike.</p><p>Condition: Please review all scans and photos carefully before purchasing. We are not professional graders and encourage you to ask any questions prior to bidding. All sales are final.</p><p>Shipping: Cards under $20 that can be done so safely will be shipped via Ebay Standard Envelope. This service has longer delivery times (up to 3 weeks in some cases) and very limited tracking. Cards over $20 or cards that cannot be safely shipped via  ESE (Including, but not limited to: relic cards, lots, and other thick cards) will be sent in a bubble mailer or box for $6.50 (with new USPS fuel surcharge) with tracking included. Signature confirmation may be required on cards over $100 at our expense.</p><p>If you have any questions about shipping options, reach out before auction close or within 24 hours of your order and we&#x27;ll be happy to accommodate.</p><p>Payment: Payment is due within 4 days of auction close. Unpaid orders will be canceled and relisted.</p>",FixedPrice,GTC,14.16,,0,,,1,,"St. George, Utah",,,,,,1,,,ReturnsNotAccepted,,,,,Surcharge Over $20,Return Policy,eBay Managed Payments (250140748026),,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,DX2-B58-25-c29,261328,,Aaron Judge 2026 Topps Tribute #25,,,,,4000,,,,400011,Baseball,Aaron Judge,Topps,2026,,,2026 Topps Tribute,New York Yankees,Major League Baseball (MLB),No,Aaron Judge,25,Sports Trading Card,2026,,,Standard,,Card Stock,,No,,English,Original,,,,,,,https://raw.githubusercontent.com/twwhita-tech/dx2-img-a4f19c7e/main/b58/DX2-B58-25-c29-front.jpg|https://raw.githubusercontent.com/twwhita-tech/dx2-img-a4f19c7e/main/b58/DX2-B58-25-c29-back.jpg,,,"<p>The product is a 2026 Topps Tribute baseball trading card featuring Aaron Judge of the New York Yankees. This is a base card. With English language text and manufactured by Topps, this collectible piece is a must-have for fans and collectors alike.</p><p>Condition: Please review all scans and photos carefully before purchasing. We are not professional graders and encourage you to ask any questions prior to bidding. All sales are final.</p><p>Shipping: Cards under $20 that can be done so safely will be shipped via Ebay Standard Envelope. This service has longer delivery times (up to 3 weeks in some cases) and very limited tracking. Cards over $20 or cards that cannot be safely shipped via  ESE (Including, but not limited to: relic cards, lots, and other thick cards) will be sent in a bubble mailer or box for $6.50 (with new USPS fuel surcharge) with tracking included. Signature confirmation may be required on cards over $100 at our expense.</p><p>If you have any questions about shipping options, reach out before auction close or within 24 hours of your order and we&#x27;ll be happy to accommodate.</p><p>Payment: Payment is due within 4 days of auction close. Unpaid orders will be canceled and relisted.</p>",FixedPrice,GTC,9.88,,0,,,1,,"St. George, Utah",,,,,,1,,,ReturnsNotAccepted,,,,,Surcharge Over $20,Return Policy,eBay Managed Payments (250140748026),,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,DX2-B58-74-c30,261328,,Jacob Melton 2026 Topps Tribute #74 RC,,,,,4000,,,,400011,Baseball,Jacob Melton,Topps,2026,,,2026 Topps Tribute,Tampa Bay Rays,Major League Baseball (MLB),No,Jacob Melton,74,Sports Trading Card,2026,,,Standard,,Card Stock,,No,,English,Original,,,,,,,https://raw.githubusercontent.com/twwhita-tech/dx2-img-a4f19c7e/main/b58/DX2-B58-74-c30-front.jpg|https://raw.githubusercontent.com/twwhita-tech/dx2-img-a4f19c7e/main/b58/DX2-B58-74-c30-back.jpg,,,"<p>The product is a 2026 Topps Tribute baseball trading card featuring Jacob Melton of the Tampa Bay Rays. This is a base card. With English language text and manufactured by Topps, this collectible piece is a must-have for fans and collectors alike.</p><p>Condition: Please review all scans and photos carefully before purchasing. We are not professional graders and encourage you to ask any questions prior to bidding. All sales are final.</p><p>Shipping: Cards under $20 that can be done so safely will be shipped via Ebay Standard Envelope. This service has longer delivery times (up to 3 weeks in some cases) and very limited tracking. Cards over $20 or cards that cannot be safely shipped via  ESE (Including, but not limited to: relic cards, lots, and other thick cards) will be sent in a bubble mailer or box for $6.50 (with new USPS fuel surcharge) with tracking included. Signature confirmation may be required on cards over $100 at our expense.</p><p>If you have any questions about shipping options, reach out before auction close or within 24 hours of your order and we&#x27;ll be happy to accommodate.</p><p>Payment: Payment is due within 4 days of auction close. Unpaid orders will be canceled and relisted.</p>",FixedPrice,GTC,5.00,,0,,,1,,"St. George, Utah",,,,,,1,,,ReturnsNotAccepted,,,,,Surcharge Over $20,Return Policy,eBay Managed Payments (250140748026),,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,DX2-B58-87-c31,261328,,Paul Molitor 2026 Topps Tribute #87,,,,,4000,,,,400011,Baseball,Paul Molitor,Topps,2026,,,2026 Topps Tribute,Milwaukee Brewers,Major League Baseball (MLB),No,Paul Molitor,87,Sports Trading Card,2026,,,Standard,,Card Stock,,No,,English,Original,,,,,,,https://raw.githubusercontent.com/twwhita-tech/dx2-img-a4f19c7e/main/b58/DX2-B58-87-c31-front.jpg|https://raw.githubusercontent.com/twwhita-tech/dx2-img-a4f19c7e/main/b58/DX2-B58-87-c31-back.jpg,,,"<p>The product is a 2026 Topps Tribute baseball trading card featuring Paul Molitor of the Milwaukee Brewers. This is a base card. With English language text and manufactured by Topps, this collectible piece is a must-have for fans and collectors alike.</p><p>Condition: Please review all scans and photos carefully before purchasing. We are not professional graders and encourage you to ask any questions prior to bidding. All sales are final.</p><p>Shipping: Cards under $20 that can be done so safely will be shipped via Ebay Standard Envelope. This service has longer delivery times (up to 3 weeks in some cases) and very limited tracking. Cards over $20 or cards that cannot be safely shipped via  ESE (Including, but not limited to: relic cards, lots, and other thick cards) will be sent in a bubble mailer or box for $6.50 (with new USPS fuel surcharge) with tracking included. Signature confirmation may be required on cards over $100 at our expense.</p><p>If you have any questions about shipping options, reach out before auction close or within 24 hours of your order and we&#x27;ll be happy to accommodate.</p><p>Payment: Payment is due within 4 days of auction close. Unpaid orders will be canceled and relisted.</p>",FixedPrice,GTC,5.00,,0,,,1,,"St. George, Utah",,,,,,1,,,ReturnsNotAccepted,,,,,Surcharge Over $20,Return Policy,eBay Managed Payments (250140748026),,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,DX2-B58-84-c32,261328,,Connelly Early 2026 Topps Tribute #84 RC,,,,,4000,,,,400011,Baseball,Connelly Early,Topps,2026,,,2026 Topps Tribute,Boston Red Sox,Major League Baseball (MLB),No,Connelly Early,84,Sports Trading Card,2026,,,Standard,,Card Stock,,No,,English,Original,,,,,,,https://raw.githubusercontent.com/twwhita-tech/dx2-img-a4f19c7e/main/b58/DX2-B58-84-c32-front.jpg|https://raw.githubusercontent.com/twwhita-tech/dx2-img-a4f19c7e/main/b58/DX2-B58-84-c32-back.jpg,,,"<p>The product is a 2026 Topps Tribute baseball trading card featuring Connelly Early of the Boston Red Sox. This is a base card. With English language text and manufactured by Topps, this collectible piece is a must-have for fans and collectors alike.</p><p>Condition: Please review all scans and photos carefully before purchasing. We are not professional graders and encourage you to ask any questions prior to bidding. All sales are final.</p><p>Shipping: Cards under $20 that can be done so safely will be shipped via Ebay Standard Envelope. This service has longer delivery times (up to 3 weeks in some cases) and very limited tracking. Cards over $20 or cards that cannot be safely shipped via  ESE (Including, but not limited to: relic cards, lots, and other thick cards) will be sent in a bubble mailer or box for $6.50 (with new USPS fuel surcharge) with tracking included. Signature confirmation may be required on cards over $100 at our expense.</p><p>If you have any questions about shipping options, reach out before auction close or within 24 hours of your order and we&#x27;ll be happy to accommodate.</p><p>Payment: Payment is due within 4 days of auction close. Unpaid orders will be canceled and relisted.</p>",FixedPrice,GTC,5.00,,0,,,1,,"St. George, Utah",,,,,,1,,,ReturnsNotAccepted,,,,,Surcharge Over $20,Return Policy,eBay Managed Payments (250140748026),,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,DX2-B58-19-c33,261328,,Ronald Acuna Jr. 2026 Topps Tribute #19,,,,,4000,,,,400011,Baseball,Ronald Acuna Jr.,Topps,2026,,,2026 Topps Tribute,Atlanta Braves,Major League Baseball (MLB),No,Ronald Acuna Jr.,19,Sports Trading Card,2026,,,Standard,,Card Stock,,No,,English,Original,,,,,,,https://raw.githubusercontent.com/twwhita-tech/dx2-img-a4f19c7e/main/b58/DX2-B58-19-c33-front.jpg|https://raw.githubusercontent.com/twwhita-tech/dx2-img-a4f19c7e/main/b58/DX2-B58-19-c33-back.jpg,,,"<p>The product is a 2026 Topps Tribute baseball trading card featuring Ronald Acuna Jr. of the Atlanta Braves. This is a base card. With English language text and manufactured by Topps, this collectible piece is a must-have for fans and collectors alike.</p><p>Condition: Please review all scans and photos carefully before purchasing. We are not professional graders and encourage you to ask any questions prior to bidding. All sales are final.</p><p>Shipping: Cards under $20 that can be done so safely will be shipped via Ebay Standard Envelope. This service has longer delivery times (up to 3 weeks in some cases) and very limited tracking. Cards over $20 or cards that cannot be safely shipped via  ESE (Including, but not limited to: relic cards, lots, and other thick cards) will be sent in a bubble mailer or box for $6.50 (with new USPS fuel surcharge) with tracking included. Signature confirmation may be required on cards over $100 at our expense.</p><p>If you have any questions about shipping options, reach out before auction close or within 24 hours of your order and we&#x27;ll be happy to accommodate.</p><p>Payment: Payment is due within 4 days of auction close. Unpaid orders will be canceled and relisted.</p>",FixedPrice,GTC,5.24,,0,,,1,,"St. George, Utah",,,,,,1,,,ReturnsNotAccepted,,,,,Surcharge Over $20,Return Policy,eBay Managed Payments (250140748026),,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,DX2-B58-48-c34,261328,,Elly De La Cruz 2026 Topps Tribute #48,,,,,4000,,,,400011,Baseball,Elly De La Cruz,Topps,2026,,,2026 Topps Tribute,Cincinnati Reds,Major League Baseball (MLB),No,Elly De La Cruz,48,Sports Trading Card,2026,,,Standard,,Card Stock,,No,,English,Original,,,,,,,https://raw.githubusercontent.com/twwhita-tech/dx2-img-a4f19c7e/main/b58/DX2-B58-48-c34-front.jpg|https://raw.githubusercontent.com/twwhita-tech/dx2-img-a4f19c7e/main/b58/DX2-B58-48-c34-back.jpg,,,"<p>The product is a 2026 Topps Tribute baseball trading card featuring Elly De La Cruz of the Cincinnati Reds. This is a base card. With English language text and manufactured by Topps, this collectible piece is a must-have for fans and collectors alike.</p><p>Condition: Please review all scans and photos carefully before purchasing. We are not professional graders and encourage you to ask any questions prior to bidding. All sales are final.</p><p>Shipping: Cards under $20 that can be done so safely will be shipped via Ebay Standard Envelope. This service has longer delivery times (up to 3 weeks in some cases) and very limited tracking. Cards over $20 or cards that cannot be safely shipped via  ESE (Including, but not limited to: relic cards, lots, and other thick cards) will be sent in a bubble mailer or box for $6.50 (with new USPS fuel surcharge) with tracking included. Signature confirmation may be required on cards over $100 at our expense.</p><p>If you have any questions about shipping options, reach out before auction close or within 24 hours of your order and we&#x27;ll be happy to accommodate.</p><p>Payment: Payment is due within 4 days of auction close. Unpaid orders will be canceled and relisted.</p>",FixedPrice,GTC,8.39,,0,,,1,,"St. George, Utah",,,,,,1,,,ReturnsNotAccepted,,,,,Surcharge Over $20,Return Policy,eBay Managed Payments (250140748026),,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,DX2-B58-5-c35,261328,,Mookie Betts 2026 Topps Tribute #5,,,,,4000,,,,400011,Baseball,Mookie Betts,Topps,2026,,,2026 Topps Tribute,Los Angeles Dodgers,Major League Baseball (MLB),No,Mookie Betts,5,Sports Trading Card,2026,,,Standard,,Card Stock,,No,,English,Original,,,,,,,https://raw.githubusercontent.com/twwhita-tech/dx2-img-a4f19c7e/main/b58/DX2-B58-5-c35-front.jpg|https://raw.githubusercontent.com/twwhita-tech/dx2-img-a4f19c7e/main/b58/DX2-B58-5-c35-back.jpg,,,"<p>The product is a 2026 Topps Tribute baseball trading card featuring Mookie Betts of the Los Angeles Dodgers. This is a base card. With English language text and manufactured by Topps, this collectible piece is a must-have for fans and collectors alike.</p><p>Condition: Please review all scans and photos carefully before purchasing. We are not professional graders and encourage you to ask any questions prior to bidding. All sales are final.</p><p>Shipping: Cards under $20 that can be done so safely will be shipped via Ebay Standard Envelope. This service has longer delivery times (up to 3 weeks in some cases) and very limited tracking. Cards over $20 or cards that cannot be safely shipped via  ESE (Including, but not limited to: relic cards, lots, and other thick cards) will be sent in a bubble mailer or box for $6.50 (with new USPS fuel surcharge) with tracking included. Signature confirmation may be required on cards over $100 at our expense.</p><p>If you have any questions about shipping options, reach out before auction close or within 24 hours of your order and we&#x27;ll be happy to accommodate.</p><p>Payment: Payment is due within 4 days of auction close. Unpaid orders will be canceled and relisted.</p>",FixedPrice,GTC,5.25,,0,,,1,,"St. George, Utah",,,,,,1,,,ReturnsNotAccepted,,,,,Surcharge Over $20,Return Policy,eBay Managed Payments (250140748026),,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,DX2-B58-73-c36,261328,,Brice Matthews 2026 Topps Tribute #73 RC,,,,,4000,,,,400011,Baseball,Brice Matthews,Topps,2026,,,2026 Topps Tribute,Houston Astros,Major League Baseball (MLB),No,Brice Matthews,73,Sports Trading Card,2026,,,Standard,,Card Stock,,No,,English,Original,,,,,,,https://raw.githubusercontent.com/twwhita-tech/dx2-img-a4f19c7e/main/b58/DX2-B58-73-c36-front.jpg|https://raw.githubusercontent.com/twwhita-tech/dx2-img-a4f19c7e/main/b58/DX2-B58-73-c36-back.jpg,,,"<p>The product is a 2026 Topps Tribute baseball trading card featuring Brice Matthews of the Houston Astros. This is a base card. With English language text and manufactured by Topps, this collectible piece is a must-have for fans and collectors alike.</p><p>Condition: Please review all scans and photos carefully before purchasing. We are not professional graders and encourage you to ask any questions prior to bidding. All sales are final.</p><p>Shipping: Cards under $20 that can be done so safely will be shipped via Ebay Standard Envelope. This service has longer delivery times (up to 3 weeks in some cases) and very limited tracking. Cards over $20 or cards that cannot be safely shipped via  ESE (Including, but not limited to: relic cards, lots, and other thick cards) will be sent in a bubble mailer or box for $6.50 (with new USPS fuel surcharge) with tracking included. Signature confirmation may be required on cards over $100 at our expense.</p><p>If you have any questions about shipping options, reach out before auction close or within 24 hours of your order and we&#x27;ll be happy to accommodate.</p><p>Payment: Payment is due within 4 days of auction close. Unpaid orders will be canceled and relisted.</p>",FixedPrice,GTC,5.00,,0,,,1,,"St. George, Utah",,,,,,1,,,ReturnsNotAccepted,,,,,Surcharge Over $20,Return Policy,eBay Managed Payments (250140748026),,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,DX2-B58-43-c37,261328,,Harry Ford 2026 Topps Tribute #43 RC,,,,,4000,,,,400011,Baseball,Harry Ford,Topps,2026,,,2026 Topps Tribute,Washington Nationals,Major League Baseball (MLB),No,Harry Ford,43,Sports Trading Card,2026,,,Standard,,Card Stock,,No,,English,Original,,,,,,,https://raw.githubusercontent.com/twwhita-tech/dx2-img-a4f19c7e/main/b58/DX2-B58-43-c37-front.jpg|https://raw.githubusercontent.com/twwhita-tech/dx2-img-a4f19c7e/main/b58/DX2-B58-43-c37-back.jpg,,,"<p>The product is a 2026 Topps Tribute baseball trading card featuring Harry Ford of the Washington Nationals. This is a base card. With English language text and manufactured by Topps, this collectible piece is a must-have for fans and collectors alike.</p><p>Condition: Please review all scans and photos carefully before purchasing. We are not professional graders and encourage you to ask any questions prior to bidding. All sales are final.</p><p>Shipping: Cards under $20 that can be done so safely will be shipped via Ebay Standard Envelope. This service has longer delivery times (up to 3 weeks in some cases) and very limited tracking. Cards over $20 or cards that cannot be safely shipped via  ESE (Including, but not limited to: relic cards, lots, and other thick cards) will be sent in a bubble mailer or box for $6.50 (with new USPS fuel surcharge) with tracking included. Signature confirmation may be required on cards over $100 at our expense.</p><p>If you have any questions about shipping options, reach out before auction close or within 24 hours of your order and we&#x27;ll be happy to accommodate.</p><p>Payment: Payment is due within 4 days of auction close. Unpaid orders will be canceled and relisted.</p>",FixedPrice,GTC,5.00,,0,,,1,,"St. George, Utah",,,,,,1,,,ReturnsNotAccepted,,,,,Surcharge Over $20,Return Policy,eBay Managed Payments (250140748026),,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,DX2-B58-29-c38,261328,,Luis Morales 2026 Topps Tribute #29 RC,,,,,4000,,,,400011,Baseball,Luis Morales,Topps,2026,,,2026 Topps Tribute,Athletics,Major League Baseball (MLB),No,Luis Morales,29,Sports Trading Card,2026,,,Standard,,Card Stock,,No,,English,Original,,,,,,,https://raw.githubusercontent.com/twwhita-tech/dx2-img-a4f19c7e/main/b58/DX2-B58-29-c38-front.jpg|https://raw.githubusercontent.com/twwhita-tech/dx2-img-a4f19c7e/main/b58/DX2-B58-29-c38-back.jpg,,,"<p>The product is a 2026 Topps Tribute baseball trading card featuring Luis Morales of the Athletics. This is a base card. With English language text and manufactured by Topps, this collectible piece is a must-have for fans and collectors alike.</p><p>Condition: Please review all scans and photos carefully before purchasing. We are not professional graders and encourage you to ask any questions prior to bidding. All sales are final.</p><p>Shipping: Cards under $20 that can be done so safely will be shipped via Ebay Standard Envelope. This service has longer delivery times (up to 3 weeks in some cases) and very limited tracking. Cards over $20 or cards that cannot be safely shipped via  ESE (Including, but not limited to: relic cards, lots, and other thick cards) will be sent in a bubble mailer or box for $6.50 (with new USPS fuel surcharge) with tracking included. Signature confirmation may be required on cards over $100 at our expense.</p><p>If you have any questions about shipping options, reach out before auction close or within 24 hours of your order and we&#x27;ll be happy to accommodate.</p><p>Payment: Payment is due within 4 days of auction close. Unpaid orders will be canceled and relisted.</p>",FixedPrice,GTC,5.00,,0,,,1,,"St. George, Utah",,,,,,1,,,ReturnsNotAccepted,,,,,Surcharge Over $20,Return Policy,eBay Managed Payments (250140748026),,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,DX2-B58-88-c39,261328,,Bo Bichette 2026 Topps Tribute #88,,,,,4000,,,,400011,Baseball,Bo Bichette,Topps,2026,,,2026 Topps Tribute,Toronto Blue Jays,Major League Baseball (MLB),No,Bo Bichette,88,Sports Trading Card,2026,,,Standard,,Card Stock,,No,,English,Original,,,,,,,https://raw.githubusercontent.com/twwhita-tech/dx2-img-a4f19c7e/main/b58/DX2-B58-88-c39-front.jpg|https://raw.githubusercontent.com/twwhita-tech/dx2-img-a4f19c7e/main/b58/DX2-B58-88-c39-back.jpg,,,"<p>The product is a 2026 Topps Tribute baseball trading card featuring Bo Bichette of the Toronto Blue Jays. This is a base card. With English language text and manufactured by Topps, this collectible piece is a must-have for fans and collectors alike.</p><p>Condition: Please review all scans and photos carefully before purchasing. We are not professional graders and encourage you to ask any questions prior to bidding. All sales are final.</p><p>Shipping: Cards under $20 that can be done so safely will be shipped via Ebay Standard Envelope. This service has longer delivery times (up to 3 weeks in some cases) and very limited tracking. Cards over $20 or cards that cannot be safely shipped via  ESE (Including, but not limited to: relic cards, lots, and other thick cards) will be sent in a bubble mailer or box for $6.50 (with new USPS fuel surcharge) with tracking included. Signature confirmation may be required on cards over $100 at our expense.</p><p>If you have any questions about shipping options, reach out before auction close or within 24 hours of your order and we&#x27;ll be happy to accommodate.</p><p>Payment: Payment is due within 4 days of auction close. Unpaid orders will be canceled and relisted.</p>",FixedPrice,GTC,10.45,,0,,,1,,"St. George, Utah",,,,,,1,,,ReturnsNotAccepted,,,,,Surcharge Over $20,Return Policy,eBay Managed Payments (250140748026),,,,,,,,,,,,,,,,,,,,,,,,,,,
Add,DX2-B58-54-c40,261328,,Kyle Schwarber 2026 Topps Tribute #54,,,,,4000,,,,400011,Baseball,Kyle Schwarber,Topps,2026,,,2026 Topps Tribute,Philadelphia Phillies,Major League Baseball (MLB),No,Kyle Schwarber,54,Sports Trading Card,2026,,,Standard,,Card Stock,,No,,English,Original,,,,,,,https://raw.githubusercontent.com/twwhita-tech/dx2-img-a4f19c7e/main/b58/DX2-B58-54-c40-front.jpg|https://raw.githubusercontent.com/twwhita-tech/dx2-img-a4f19c7e/main/b58/DX2-B58-54-c40-back.jpg,,,"<p>The product is a 2026 Topps Tribute baseball trading card featuring Kyle Schwarber of the Philadelphia Phillies. This is a base card. With English language text and manufactured by Topps, this collectible piece is a must-have for fans and collectors alike.</p><p>Condition: Please review all scans and photos carefully before purchasing. We are not professional graders and encourage you to ask any questions prior to bidding. All sales are final.</p><p>Shipping: Cards under $20 that can be done so safely will be shipped via Ebay Standard Envelope. This service has longer delivery times (up to 3 weeks in some cases) and very limited tracking. Cards over $20 or cards that cannot be safely shipped via  ESE (Including, but not limited to: relic cards, lots, and other thick cards) will be sent in a bubble mailer or box for $6.50 (with new USPS fuel surcharge) with tracking included. Signature confirmation may be required on cards over $100 at our expense.</p><p>If you have any questions about shipping options, reach out before auction close or within 24 hours of your order and we&#x27;ll be happy to accommodate.</p><p>Payment: Payment is due within 4 days of auction close. Unpaid orders will be canceled and relisted.</p>",FixedPrice,GTC,5.76,,0,,,1,,"St. George, Utah",,,,,,1,,,ReturnsNotAccepted,,,,,Surcharge Over $20,Return Policy,eBay Managed Payments (250140748026),,,,,,,,,,,,,,,,,,,,,,,,,,,
